ts,GPP_DT_VUT_REF,ndvi,nirv,month,hue,TIMESTAMP,PPFD_IN,PPFD_IN_QC,NEE_VUT_REF,NEE_VUT_REF_QC,year,day
2013-08-20,13.741,0.903,0.338,8,0,20130820,525.643,1.000,-5.004,0.625,2013,20
2013-08-21,13.520,0.903,0.338,8,0,20130821,473.019,1.000,-4.364,0.500,2013,21
2013-08-22,12.658,0.899,0.332,8,0,20130822,425.775,1.000,-3.340,0.708,2013,22
2013-08-23,14.631,0.899,0.332,8,0,20130823,584.301,1.000,-3.869,0.625,2013,23
2013-08-24,13.397,0.899,0.331,8,0,20130824,588.947,1.000,-5.218,0.583,2013,24
2013-08-25,11.831,0.868,0.319,8,0,20130825,592.871,1.000,-5.145,0.833,2013,25
2013-08-26,9.911,0.909,0.325,8,0,20130826,442.904,1.000,-3.699,0.958,2013,26
2013-08-27,9.314,0.907,0.322,8,0,20130827,444.931,1.000,-4.183,0.917,2013,27
2013-08-28,8.609,0.908,0.316,8,0,20130828,556.948,1.000,-2.853,1.000,2013,28
2013-08-29,8.938,0.908,0.317,8,0,20130829,500.329,1.000,-4.457,0.875,2013,29
2013-08-30,8.741,0.907,0.316,8,0,20130830,526.120,1.000,-3.691,0.917,2013,30
2013-08-31,8.773,0.878,0.300,8,0,20130831,518.369,1.000,-4.493,1.000,2013,31
2013-09-01,8.349,0.896,0.306,9,0,20130901,405.755,1.000,-3.565,1.000,2013,1
2013-09-02,8.377,0.897,0.305,9,0,20130902,493.971,1.000,-3.513,0.917,2013,2
2013-09-03,8.703,0.881,0.299,9,0,20130903,589.134,1.000,-5.176,0.792,2013,3
2013-09-04,10.017,0.882,0.298,9,0,20130904,575.192,1.000,-5.555,0.833,2013,4
2013-09-05,12.304,0.879,0.297,9,0,20130905,484.083,1.000,-3.387,0.792,2013,5
2013-09-06,12.813,0.898,0.292,9,0,20130906,530.322,1.000,-5.225,0.750,2013,6
2013-09-07,9.893,0.880,0.271,9,0,20130907,510.937,1.000,-4.850,0.958,2013,7
2013-09-08,8.022,0.880,0.270,9,0,20130908,418.265,1.000,-3.215,0.792,2013,8
2013-09-09,8.768,0.880,0.269,9,0,20130909,487.422,1.000,-3.653,0.792,2013,9
2013-09-10,7.583,0.880,0.263,9,0,20130910,432.250,1.000,-2.654,0.833,2013,10
2013-09-11,8.144,0.877,0.258,9,0,20130911,494.958,1.000,-3.153,0.875,2013,11
2013-09-12,4.709,0.874,0.253,9,0,20130912,266.571,1.000,-1.417,0.875,2013,12
2013-09-13,7.392,0.872,0.249,9,0,20130913,450.842,1.000,-4.781,0.958,2013,13
2013-09-14,8.137,0.873,0.250,9,0,20130914,545.435,1.000,-5.024,0.917,2013,14
2013-09-15,8.096,0.877,0.256,9,0,20130915,493.689,1.000,-4.327,1.000,2013,15
2013-09-16,5.292,0.878,0.258,9,0,20130916,238.475,1.000,-2.361,1.000,2013,16
2013-09-17,7.729,0.888,0.262,9,0,20130917,439.630,1.000,-5.029,1.000,2013,17
2013-09-18,5.976,0.884,0.260,9,0,20130918,340.691,1.000,-3.478,0.833,2013,18
2013-09-19,4.986,0.883,0.258,9,0,20130919,297.671,1.000,-1.013,1.000,2013,19
2013-09-20,3.806,0.884,0.258,9,0,20130920,179.464,1.000,0.207,1.000,2013,20
2013-09-21,6.619,0.884,0.258,9,0,20130921,394.698,1.000,-2.815,0.958,2013,21
2013-09-22,6.826,0.883,0.261,9,0,20130922,485.995,1.000,-4.042,0.958,2013,22
2013-09-23,5.448,0.891,0.266,9,0,20130923,514.388,1.000,-3.477,0.833,2013,23
2013-09-24,5.407,0.890,0.265,9,0,20130924,495.580,1.000,-4.003,0.708,2013,24
2013-09-25,5.877,0.890,0.265,9,0,20130925,395.117,1.000,-3.625,0.875,2013,25
2013-09-26,7.435,0.891,0.264,9,0,20130926,493.286,1.000,-3.296,0.875,2013,26
2013-09-27,7.395,0.891,0.264,9,0,20130927,481.394,1.000,-3.818,0.875,2013,27
2013-09-28,6.826,0.891,0.263,9,0,20130928,440.448,1.000,-2.860,0.917,2013,28
2013-09-29,1.195,0.862,0.241,9,0,20130929,44.634,1.000,4.373,1.000,2013,29
2013-09-30,3.014,0.852,0.239,9,0,20130930,113.874,1.000,2.257,0.958,2013,30
2013-10-01,5.914,0.842,0.229,10,0,20131001,284.481,1.000,-0.570,0.958,2013,1
2013-10-02,4.372,0.825,0.218,10,0,20131002,159.831,1.000,1.323,0.833,2013,2
2013-10-03,7.130,0.847,0.222,10,0,20131003,361.124,1.000,-1.125,0.958,2013,3
2013-10-04,5.638,0.798,0.208,10,0,20131004,262.140,1.000,-0.179,0.875,2013,4
2013-10-05,3.293,0.788,0.201,10,0,20131005,117.827,1.000,1.380,1.000,2013,5
2013-10-06,3.465,0.788,0.201,10,0,20131006,144.100,1.000,0.844,0.833,2013,6
2013-10-07,5.828,0.791,0.202,10,0,20131007,346.070,1.000,-3.147,0.958,2013,7
2013-10-08,6.388,0.792,0.202,10,0,20131008,448.480,1.000,-2.842,0.958,2013,8
2013-10-09,6.146,0.793,0.203,10,0,20131009,446.719,1.000,-3.198,0.958,2013,9
2013-10-10,5.457,0.792,0.202,10,0,20131010,392.493,1.000,-2.769,0.833,2013,10
2013-10-11,5.614,0.792,0.202,10,0,20131011,437.389,1.000,-3.103,0.917,2013,11
2013-10-12,4.626,0.791,0.201,10,0,20131012,343.018,1.000,-1.955,0.750,2013,12
2013-10-13,5.183,0.791,0.201,10,0,20131013,427.287,1.000,-1.751,1.000,2013,13
2013-10-14,5.021,0.793,0.201,10,0,20131014,400.161,1.000,-2.519,0.958,2013,14
2013-10-15,2.245,0.805,0.209,10,0,20131015,96.313,1.000,1.098,1.000,2013,15
2013-10-16,4.608,0.803,0.208,10,0,20131016,267.809,1.000,-1.331,1.000,2013,16
2013-10-17,3.478,0.789,0.202,10,0,20131017,135.675,1.000,-0.046,0.958,2013,17
2013-10-18,5.078,0.783,0.197,10,0,20131018,345.509,1.000,-1.495,0.958,2013,18
2013-10-19,3.183,0.783,0.197,10,0,20131019,205.739,1.000,0.245,1.000,2013,19
2013-10-20,4.087,0.755,0.182,10,0,20131020,391.864,1.000,-0.965,1.000,2013,20
2013-10-21,2.624,0.752,0.180,10,0,20131021,251.158,1.000,-0.595,1.000,2013,21
2013-10-22,2.241,0.737,0.173,10,0,20131022,242.899,1.000,0.335,0.958,2013,22
2013-10-23,1.839,0.736,0.173,10,0,20131023,204.782,1.000,0.307,1.000,2013,23
2013-10-24,0.884,0.735,0.172,10,0,20131024,72.483,1.000,0.848,1.000,2013,24
2013-10-25,2.167,0.735,0.171,10,0,20131025,374.829,1.000,-0.173,1.000,2013,25
2013-10-26,1.524,0.733,0.170,10,0,20131026,201.191,1.000,0.494,1.000,2013,26
2013-10-27,2.416,0.721,0.156,10,0,20131027,360.609,1.000,0.236,0.958,2013,27
2013-10-28,2.574,0.718,0.154,10,0,20131028,353.651,1.000,0.799,0.917,2013,28
2013-10-29,1.534,0.717,0.153,10,0,20131029,103.567,1.000,2.006,1.000,2013,29
2013-10-30,1.064,0.711,0.150,10,0,20131030,75.496,1.000,3.091,1.000,2013,30
2013-10-31,0.389,0.655,0.126,10,0,20131031,21.463,1.000,3.589,1.000,2013,31
2013-11-01,1.122,0.644,0.123,11,0,20131101,226.591,1.000,2.004,1.000,2013,1
2013-11-02,0.804,0.598,0.107,11,0,20131102,220.161,1.000,1.816,1.000,2013,2
2013-11-03,0.560,0.579,0.103,11,0,20131103,326.094,1.000,1.344,0.875,2013,3
2013-11-04,0.132,0.566,0.095,11,0,20131104,113.068,1.000,2.244,1.000,2013,4
2013-11-05,0.000,0.463,0.064,11,0,20131105,108.230,1.000,2.538,1.000,2013,5
2013-11-06,0.000,0.466,0.065,11,0,20131106,36.812,1.000,2.443,1.000,2013,6
2013-11-07,0.000,0.466,0.066,11,0,20131107,324.329,1.000,1.867,1.000,2013,7
2013-11-08,0.000,0.467,0.066,11,0,20131108,323.427,1.000,1.679,1.000,2013,8
2013-11-09,0.000,0.467,0.066,11,0,20131109,314.104,1.000,1.452,1.000,2013,9
2013-11-10,0.000,0.468,0.065,11,0,20131110,314.775,1.000,1.706,1.000,2013,10
2013-11-11,0.001,0.473,0.071,11,0,20131111,88.291,1.000,1.448,1.000,2013,11
2013-11-12,0.008,0.473,0.071,11,0,20131112,207.387,1.000,1.596,0.958,2013,12
2013-11-13,0.096,0.473,0.071,11,0,20131113,311.846,1.000,1.391,0.875,2013,13
2013-11-14,0.223,0.473,0.071,11,0,20131114,299.722,1.000,1.189,1.000,2013,14
2013-11-15,0.154,0.473,0.071,11,0,20131115,135.428,1.000,1.468,1.000,2013,15
2013-11-16,0.156,0.475,0.069,11,0,20131116,129.144,1.000,2.038,1.000,2013,16
2013-11-17,0.080,0.476,0.069,11,0,20131117,37.332,1.000,2.354,1.000,2013,17
2013-11-18,0.281,0.478,0.069,11,0,20131118,279.490,1.000,1.308,1.000,2013,18
2013-11-19,0.191,0.478,0.069,11,0,20131119,223.702,1.000,1.166,1.000,2013,19
2013-11-20,0.060,0.474,0.068,11,0,20131120,223.900,1.000,1.880,1.000,2013,20
2013-11-21,0.000,0.459,0.065,11,0,20131121,89.710,1.000,1.538,1.000,2013,21
2013-11-22,0.000,0.462,0.066,11,0,20131122,32.029,1.000,1.834,0.917,2013,22
2013-11-23,0.000,0.459,0.063,11,0,20131123,167.672,1.000,1.194,1.000,2013,23
2013-11-24,0.000,0.459,0.063,11,0,20131124,267.101,1.000,1.646,1.000,2013,24
2013-11-25,0.000,0.458,0.063,11,0,20131125,73.502,1.000,1.000,1.000,2013,25
2013-11-26,0.000,0.457,0.063,11,0,20131126,64.108,1.000,1.426,1.000,2013,26
2013-11-27,0.000,0.456,0.063,11,0,20131127,149.811,1.000,1.729,1.000,2013,27
2013-11-28,0.000,0.457,0.063,11,0,20131128,252.461,1.000,1.246,1.000,2013,28
